t_hours,T_degC
7026,25.6
7027,25.6
7028,26.1
7029,25
7030,25
7031,24.4
7032,23.3
7033,22.8
7034,23.3
7035,22.8
7036,23.3
7037,23.3
7038,23.3
7039,26.1
7040,27.8
7041,28.3
7042,29.4
7043,28.3
7044,28.9
7045,29.4
7046,28.9
7047,28.3
7048,27.2
7049,25.6
7050,24.4
7051,25
7052,23.3
7053,25
7054,25
7055,23.9
7056,22.8
7057,22.8
7058,22.8
7059,22.8
7060,22.2
7061,22.2
7062,22.2
7063,25.6
7064,27.2
7065,28.3
7066,28.9
7067,28.3
7068,28.9
7069,28.9
7070,29.4
7071,28.3
7072,27.2
7073,26.1
7074,26.1
7075,26.7
7076,25.6
7077,25.6
7078,25
7079,25
7080,23.9
7081,24.4
7082,24.4
7083,23.3
7084,23.9
7085,22.8
7086,22.8
7087,26.1
7088,28.3
7089,28.9
7090,30.6
7091,31.1
7092,30
7093,28.9
7094,28.3
7095,28.9
7096,27.8
7097,27.2
7098,26.7
7099,26.7
7100,26.7
7101,26.1
7102,25
7103,24.4
7104,23.3
7105,22.8
7106,22.8
7107,23.9
7108,23.3
7109,22.8
7110,23.3
7111,26.1
7112,27.8
7113,28.9
7114,28.9
7115,30
7116,30
7117,30
7118,29.4
7119,28.9
7120,27.8
7121,26.7
7122,25.6
7123,25.6
7124,26.1
7125,25
7126,25
7127,24.4
7128,24.4
7129,23.3
7130,22.8
7131,23.3
7132,22.8
7133,22.8
7134,23.3
7135,25
7136,27.2
7137,28.9
7138,28.9
7139,30
7140,30
7141,30.6
7142,29.4
7143,28.3
7144,27.8
7145,26.7
7146,26.7
7147,26.7
7148,26.7
7149,26.1
7150,25
7151,24.4
7152,23.9
7153,23.9
7154,24.4
7155,23.3
7156,23.9
7157,23.3
7158,23.3
7159,25.6
7160,27.8
7161,28.9
7162,28.9
7163,28.9
7164,29.4
7165,21.7
7166,23.9
7167,26.7
7168,25
7169,24.4
7170,25
7171,25
7172,24.4
7173,24.4
7174,23.9
7175,23.9
7176,23.3
7177,23.3
7178,23.3
7179,22.8
7180,22.8
7181,22.8
7182,23.9
7183,25.6
7184,27.2
7185,28.3
7186,27.2
7187,26.7
7188,27.2
7189,25
7190,25.6
7191,25.6
7192,25.6
7193,25
7194,24.4
7195,23.9
7196,23.9
7197,23.9
7198,23.3
7199,22.8
7200,22.2
7201,21.7
7202,21.1
7203,21.1
7204,21.7
7205,21.7
7206,21.7
7207,22.8
7208,25
7209,26.7
7210,29.4
7211,28.3
7212,29.4
7213,28.9
7214,28.3
7215,28.9
7216,27.8
7217,26.7
7218,26.7
7219,26.1
7220,26.1
7221,25.6
7222,25.6
7223,25
7224,24.4
7225,24.4
7226,24.4
7227,25
7228,25
7229,25
7230,25.6
7231,27.2
7232,28.9
7233,29.4
7234,30.6
7235,30.6
7236,30
7237,30
7238,30
7239,29.4
7240,28.3
7241,27.8
7242,27.2
7243,27.2
7244,27.2
7245,26.7
7246,27.2
7247,26.7
7248,26.7
7249,26.7
7250,26.7
7251,26.1
7252,27.2
7253,26.7
7254,26.7
7255,26.7
7256,28.3
7257,29.4
7258,29.4
7259,29.4
7260,29.4
7261,29.4
7262,30
7263,28.9
7264,28.9
7265,27.8
7266,27.2
7267,27.2
7268,26.7
7269,26.7
7270,26.7
7271,26.1
7272,26.1
7273,26.7
7274,23.9
7275,22.8
7276,22.2
7277,21.7
7278,22.8
7279,24.4
7280,25
7281,25.6
7282,26.1
7283,26.1
7284,25.6
7285,25.6
7286,26.7
7287,27.2
7288,26.7
7289,25.6
7290,25.6
7291,25
7292,24.4
7293,23.8
7294,23.1
7295,22.5
7296,21.9
7297,21.3
7298,20.6
7299,20
7300,19.4
7301,19.4
7302,19.4
7303,19.4
7304,21.7
7305,23.9
7306,26.1
7307,26.7
7308,26.7
7309,27.2
7310,27.2
7311,26.7
7312,26.7
7313,26.1
7314,25.6
7315,23.9
7316,23.3
7317,21.7
7318,21.7
7319,21.1
7320,21.1
7321,20.6
7322,20.6
7323,20.6
7324,20
7325,19.4
7326,19.4
7327,21.1
7328,24.4
7329,26.7
7330,27.2
7331,27.8
7332,27.8
7333,28.3
7334,28.3
7335,28.3
7336,27.8
7337,27.2
7338,26.7
7339,26.7
7340,26.1
7341,25.6
7342,25.6
7343,25
7344,25
7345,24.4
7346,24.4
7347,24.4
7348,24.4
7349,24.4
7350,24.4
7351,25.6
7352,27.2
7353,27.8
7354,28.3
7355,28.3
7356,29.4
7357,29.4
7358,28.3
7359,28.3
7360,27.8
7361,27.8
7362,26.1
7363,26.1
7364,26.7
7365,26.7
7366,26.7
7367,26.7
7368,26.7
7369,25.6
7370,25
7371,25
7372,25
7373,25.6
7374,25.6
7375,26.1
7376,27.2
7377,27.8
7378,28.3
7379,28.3
7380,28.3
7381,27.8
7382,26.1
7383,27.8
7384,27.2
7385,26.7
7386,26.7
7387,26.7
7388,26.1
7389,26.7
7390,26.1
7391,26.1
7392,26.1
7393,26.1
7394,26.1
7395,26.1
7396,26.1
7397,26.1
7398,25
7399,25
7400,25
7401,25.6
7402,26.1
7403,26.7
7404,27.2
7405,27.2
7406,27.8
7407,27.8
7408,27.8
7409,26.7
7410,26.1
7411,25
7412,24.4
7413,23.3
7414,23.3
7415,22.8
7416,22.2
7417,22.2
7418,22.2
7419,21.7
7420,21.1
7421,21.1
7422,20.6
7423,20.6
7424,22.2
7425,24.4
7426,26.1
7427,26.7
7428,27.2
7429,27.2
7430,27.2
7431,27.8
7432,27.8
7433,26.7
7434,25.6
7435,23.3
7436,22.8
7437,22.2
7438,22.2
7439,21.1
7440,21.1
7441,20.6
7442,20.6
7443,20.6
7444,20
7445,20
7446,20.6
7447,21.1
7448,23.9
7449,25.6
7450,26.7
7451,27.2
7452,27.8
7453,28.3
7454,28.3
7455,28.3
7456,27.8
7457,26.1
7458,25.6
7459,25.6
7460,25
7461,24.4
7462,24.4
7463,23.3
7464,22.8
7465,22.2
7466,22.2
7467,21.7
7468,21.1
7469,21.1
7470,21.1
7471,21.1
7472,22.8
7473,25.6
7474,26.7
7475,27.8
7476,28.9
7477,28.3
7478,28.9
7479,28.3
7480,27.2
7481,26.7
7482,26.1
7483,26.1
7484,25.6
7485,25.6
7486,25
7487,25
7488,24.4
7489,24.4
7490,23.9
7491,21.1
7492,21.1
7493,20.6
7494,21.1
7495,22.2
7496,26.1
7497,26.7
7498,26.7
7499,26.7
7500,26.7
7501,27.2
7502,27.8
7503,27.8
7504,25
7505,25
7506,25
7507,25
7508,25
7509,25
7510,25
7511,25.6
7512,25.6
7513,25
7514,23.9
7515,23.9
7516,23.9
7517,22.8
7518,22.2
7519,23.9
7520,25.6
7521,26.7
7522,27.2
7523,27.2
7524,27.2
7525,28.9
7526,28.9
7527,28.3
7528,27.8
7529,27.2
7530,26.7
7531,26.7
7532,24.4
7533,23.3
7534,22.8
7535,21.1
7536,20
7537,18.3
7538,17.8
7539,17.2
7540,17.2
7541,16.1
7542,14.4
7543,13.9
7544,14.4
7545,18.3
7546,19.4
7547,20
7548,21.1
7549,22.2
7550,22.2
7551,22.2
7552,22.2
7553,21.1
7554,20
7555,18.3
7556,17.8
7557,17.2
7558,16.7
7559,16.1
7560,16.1
7561,15.6
7562,15
7563,15
7564,14.4
7565,13.9
7566,13.9
7567,13.9
7568,14.4
7569,16.1
7570,18.3
7571,19.4
7572,20
7573,21.1
7574,21.1
7575,20
7576,20
7577,18.3
7578,17.2
7579,16.1
7580,15
7581,15
7582,14.4
7583,14.4
7584,13.9
7585,13.9
7586,13.3
7587,12.8
7588,12.8
7589,12.2
7590,12.2
7591,12.8
7592,16.1
7593,19.4
7594,21.1
7595,23.3
7596,24.4
7597,24.4
7598,24.4
7599,24.4
7600,23.9
7601,23.9
7602,22.8
7603,22.2
7604,22.2
7605,21.7
7606,21.7
7607,21.7
7608,21.7
7609,21.7
7610,21.1
7611,21.1
7612,18.3
7613,17.2
7614,17.8
7615,20
7616,20.6
7617,22.2
7618,22.8
7619,23.9
7620,23.9
7621,23.9
7622,23.9
7623,23.3
7624,23.3
7625,22.2
7626,21.7
7627,21.1
7628,19.4
7629,18.3
7630,18.3
7631,18.3
7632,17.8
7633,17.2
7634,17.2
7635,19.4
7636,20.6
7637,18.9
7638,18.3
7639,19.4
7640,23.9
7641,24.4
7642,25.6
7643,26.1
7644,26.1
7645,25.6
7646,26.1
7647,26.1
7648,25.6
7649,24.4
7650,24.4
7651,23.3
7652,22.8
7653,22.8
7654,22.8
7655,22.8
7656,23.3
7657,22.8
7658,22.8
7659,22.2
7660,22.2
7661,21.1
7662,21.1
7663,21.7
7664,24.4
7665,26.1
7666,26.7
7667,27.2
7668,27.2
7669,27.2
7670,27.2
7671,27.2
7672,26.7
7673,25.6
7674,25
7675,24.4
7676,24.4
7677,23.9
7678,23.9
7679,23.9
7680,23.3
7681,23.3
7682,22.8
7683,21.7
7684,21.7
7685,21.1
7686,21.7
7687,22.8
7688,25.6
7689,26.7
7690,27.8
7691,27.8
7692,28.9
7693,28.9
7694,30
7695,29.4
7696,27.8
7697,26.7
7698,26.1
7699,26.1
7700,26.1
7701,25
7702,24.4
7703,22.8
7704,22.8
7705,22.2
7706,21.1
7707,20.6
7708,20.6
7709,20.6
7710,20
7711,20.6
7712,21.7
7713,23.9
7714,27.2
7715,27.8
7716,27.8
7717,27.8
7718,27.2
7719,27.2
7720,26.7
7721,26.1
7722,25.6
7723,24.4
7724,23.9
7725,23.3
7726,22.2
7727,21.7
7728,21.7
7729,21.7
7730,21.7
7731,22.8
7732,22.2
7733,21.7
7734,21.7
7735,21.7
7736,25
7737,26.1
7738,26.7
7739,26.7
7740,26.7
7741,26.7
7742,26.7
7743,26.7
7744,26.7
7745,25.6
7746,25.6
7747,25.6
7748,25
7749,25
7750,25
7751,24.4
7752,24.4
7753,24.4
7754,24.4
7755,24.4
7756,24.4
7757,24.4
7758,24.4
7759,24.4
7760,25
7761,26.1
7762,26.7
7763,26.7
7764,26.7
7765,26.7
7766,26.7
7767,26.7
7768,26.7
7769,26.1
7770,26.1
7771,25.6
7772,25.6
7773,25.6
7774,25.6
7775,25.6
7776,25.6
7777,25.6
7778,25.6
7779,25.6
7780,25.6
7781,25.6
7782,25
7783,26.1
7784,26.7
7785,26.7
7786,26.7
7787,26.7
7788,27.2
7789,27.2
7790,27.2
7791,27.2
7792,26.7
7793,26.1
7794,26.1
7795,23.9
7796,23.3
7797,24.4
7798,24.4
7799,24.4
7800,22.2
7801,22.8
7802,22.8
7803,23.3
7804,23.3
7805,23.3
7806,23.3
7807,23.9
7808,25.6
7809,26.7
7810,27.2
7811,27.2
7812,27.8
7813,27.8
7814,27.8
7815,27.8
7816,27.2
7817,26.7
7818,26.7
7819,26.7
7820,26.7
7821,26.7
7822,26.1
7823,26.1
7824,25.6
7825,25.6
7826,25.6
7827,25.6
7828,25.6
7829,25.6
7830,25.6
7831,25
7832,25.6
7833,26.1
7834,26.7
7835,27.2
7836,27.2
7837,27.2
7838,27.2
7839,27.2
7840,26.7
7841,26.7
7842,26.7
7843,26.7
7844,26.7
7845,26.1
7846,26.1
7847,25.6
7848,25.6
7849,23.3
7850,22.8
7851,21.7
7852,21.1
7853,21.1
7854,21.1
7855,21.1
7856,21.7
7857,21.7
7858,21.7
7859,21.1
7860,21.1
7861,22.2
7862,22.8
7863,23.3
7864,23.3
7865,23.3
7866,22.8
7867,21.7
7868,21.1
7869,20.6
7870,20.6
7871,20.6
7872,20
7873,20
7874,19.4
7875,19.4
7876,19.4
7877,19.4
7878,19.4
7879,20
7880,20.6
7881,21.7
7882,22.8
7883,24.4
7884,26.7
7885,26.7
7886,27.2
7887,27.2
7888,26.7
7889,25.6
7890,23.9
7891,22.8
7892,21.7
7893,21.1
7894,21.1
7895,20.6
7896,20.6
7897,20
7898,18.9
7899,18.3
7900,18.3
7901,18.3
7902,18.3
7903,18.9
7904,19.4
7905,20
7906,21.1
7907,21.1
7908,21.7
7909,21.7
7910,21.7
7911,21.7
7912,21.1
7913,19.4
7914,18.3
7915,17.2
7916,16.7
7917,15
7918,13.3
7919,11.7
7920,11.1
7921,10.6
7922,10
7923,10
7924,10
7925,10
7926,10
7927,12.2
7928,15
7929,18.9
7930,22.2
7931,23.3
7932,23.9
7933,23.9
7934,23.9
7935,23.9
7936,23.3
7937,22.2
7938,22.2
7939,22.2
7940,21.7
7941,21.7
7942,21.7
7943,21.7
7944,22.2
7945,22.2
7946,21.7
7947,21.1
7948,21.1
7949,20.6
7950,20.6
7951,21.1
7952,23.3
7953,25.6
7954,25.6
7955,26.1
7956,26.1
7957,26.7
7958,26.7
7959,26.7
7960,26.1
7961,25.6
7962,25
7963,25
7964,25
7965,25
7966,25
7967,25
7968,25
7969,25
7970,25
7971,25
7972,25
7973,25
7974,25
7975,25
7976,25.6
7977,26.1
7978,26.1
7979,26.7
7980,26.7
7981,26.7
7982,26.7
7983,26.7
7984,26.7
7985,26.7
7986,26.7
7987,26.7
7988,26.7
7989,26.7
7990,26.1
7991,26.1
7992,26.1
7993,26.1
7994,26.1
7995,26.1
7996,26.1
7997,25.6
7998,25.6
7999,25.6
8000,26.1
8001,26.7
8002,26.7
8003,27.2
8004,27.2
8005,27.2
8006,27.2
8007,27.8
8008,27.8
8009,27.2
8010,26.7
8011,26.1
8012,26.1
8013,25.5
8014,24.8
8015,24.2
8016,23.6
8017,23
8018,22.3
8019,21.7
8020,22.2
8021,23.3
8022,23.3
8023,23.3
8024,24.4
8025,25.6
8026,25
8027,26.1
8028,26.1
8029,26.1
8030,26.1
8031,26.7
8032,25
8033,23.9
8034,23.9
8035,23.3
8036,21.7
8037,21.7
8038,21.7
8039,21.1
8040,20.6
8041,20
8042,19.4
8043,19.4
8044,20.6
8045,20
8046,20.6
8047,21.7
8048,22.8
8049,25
8050,26.1
8051,25.6
8052,26.1
8053,26.7
8054,26.7
8055,25.6
8056,25
8057,23.9
8058,22.8
8059,22.8
8060,22.8
8061,22.2
8062,20.6
8063,20.6
8064,20.6
8065,20.6
8066,20
8067,20
8068,20
8069,19.4
8070,19.4
8071,20
8072,21.1
8073,21.1
8074,22.2
8075,23.3
8076,23.9
8077,24.4
8078,24.4
8079,24.4
8080,23.9
8081,22.2
8082,21.7
8083,21.1
8084,20.6
8085,19.4
8086,19.4
8087,18.9
8088,18.3
8089,18.3
8090,17.8
8091,17.2
8092,16.7
8093,17.2
8094,17.2
8095,18.9
8096,19.4
8097,21.7
8098,22.8
8099,25.6
8100,25.6
8101,25.6
8102,26.1
8103,25.6
8104,25
8105,23.3
8106,22.8
8107,22.2
8108,21.1
8109,21.7
8110,21.1
8111,20
8112,20
8113,20
8114,20
8115,20
8116,19.4
8117,18.9
8118,18.3
8119,20
8120,21.7
8121,24.4
8122,25.6
8123,26.1
8124,26.7
8125,25.6
8126,26.1
8127,25.6
8128,24.4
8129,23.9
8130,22.8
8131,22.8
8132,22.8
8133,21.7
8134,21.1
8135,21.1
8136,21.1
8137,20.6
8138,20.6
8139,20
8140,21.1
8141,21.7
8142,22.2
8143,23.9
8144,25
8145,26.1
8146,25.6
8147,26.1
8148,26.7
8149,26.1
8150,26.1
8151,26.1
8152,25.6
8153,25
8154,23.9
8155,23.9
8156,24.4
8157,23.9
8158,23.9
8159,23.9
8160,23.9
8161,23.3
8162,23.3
8163,23.3
8164,23.3
8165,22.8
8166,23.3
8167,23.9
8168,25.6
8169,25.6
8170,26.7
8171,26.7
8172,26.7
8173,26.7
8174,27.2
8175,26.7
8176,25.6
8177,25
8178,24.4
8179,24.4
8180,23.9
8181,23.9
8182,23.3
8183,23.9
8184,23.3
8185,23.3
8186,22.8
8187,22.8
8188,23.3
8189,22.8
8190,22.8
8191,22.8
8192,25
8193,26.1
8194,27.2
8195,27.2
8196,27.2
8197,27.8
8198,27.2
8199,27.2
8200,25.6
8201,25
8202,25
8203,24.4
8204,24.4
8205,23.9
8206,24.4
8207,25
8208,24.4
8209,24.4
8210,24.4
8211,24.4
8212,25
8213,25
8214,24.4
8215,24.4
8216,26.1
8217,26.7
8218,27.2
8219,27.2
8220,27.2
8221,27.2
8222,26.7
8223,26.1
8224,25.6
8225,25
8226,25
8227,25
8228,24.4
8229,23.9
8230,23.9
8231,23.3
8232,22.8
8233,22.2
8234,22.2
8235,22.2
8236,22.2
8237,22.8
8238,22.8
8239,23.3
8240,25.6
8241,27.2
8242,27.2
8243,27.8
8244,28.3
8245,28.9
8246,28.9
8247,28.3
8248,27.2
8249,26.1
8250,25.6
8251,25
8252,24.4
8253,24.4
8254,23.9
8255,23.3
8256,22.8
8257,22.8
8258,22.2
8259,22.2
8260,22.2
8261,22.2
8262,22.2
8263,21.7
8264,22.2
8265,22.8
8266,23.3
8267,23.3
8268,24.4
8269,25.6
8270,25
8271,23.9
8272,22.8
8273,21.1
8274,20.6
8275,19.4
8276,18.9
8277,18.3
8278,17.8
8279,16.7
8280,15.6
8281,15
8282,14.4
8283,13.3
8284,12.2
8285,12.2
8286,11.1
8287,11.7
8288,12.8
8289,14.4
8290,16.1
8291,17.2
8292,17.8
8293,18.9
8294,18.3
8295,18.3
8296,17.2
8297,16.7
8298,16.1
8299,15.6
8300,15
8301,15
8302,13.9
8303,12.8
8304,11.7
8305,11.1
8306,10
8307,10.6
8308,11.1
8309,12.2
8310,12.2
8311,13.9
8312,15.6
8313,17.2
8314,18.9
8315,19.4
8316,21.1
8317,21.1
8318,21.7
8319,21.1
8320,20.6
8321,20
8322,18.9
8323,17.8
8324,16.1
8325,16.7
8326,16.1
8327,15.6
8328,15.6
8329,16.1
8330,15.6
8331,15
8332,15.6
8333,15.6
8334,15.6
8335,16.7
8336,20
8337,21.7
8338,22.8
8339,23.9
8340,24.4
8341,25
8342,22.8
8343,21.1
8344,20
8345,19.4
8346,17.8
8347,17.2
8348,15
8349,13.9
8350,12.2
8351,11.1
8352,10.6
8353,9.4
8354,8.9
8355,8.3
8356,7.8
8357,7.8
8358,7.8
8359,8.3
8360,10.6
8361,12.8
8362,13.9
8363,15.6
8364,18.3
8365,18.9
8366,20
8367,19.4
8368,18.9
8369,18.3
8370,17.8
8371,16.1
8372,15
8373,13.9
8374,12.8
8375,12.2
8376,11.7
8377,11.7
8378,11.7
8379,11.7
8380,11.7
8381,11.7
8382,11.7
8383,12.8
8384,13.9
8385,17.2
8386,20.6
8387,21.1
8388,21.7
8389,22.8
8390,21.7
8391,21.7
8392,20
8393,19.4
8394,19.4
8395,20
8396,20
8397,20
8398,18.9
8399,17.8
8400,17.8
8401,17.2
8402,17.2
8403,17.2
8404,17.2
8405,16.7
8406,17.2
8407,17.8
8408,18.3
8409,18.9
8410,19.4
8411,18.9
8412,19.4
8413,20
8414,21.1
8415,20
8416,19.4
8417,18.9
8418,18.3
8419,17.8
8420,17.8
8421,17.8
8422,17.8
8423,17.8
8424,17.8
8425,17.2
8426,17.8
8427,17.2
8428,17.2
8429,17.2
8430,17.8
8431,18.3
8432,18.9
8433,21.7
8434,22.2
8435,23.3
8436,23.3
8437,25
8438,25
8439,25
8440,23.9
8441,22.8
8442,22.2
8443,21.1
8444,20
8445,19.4
8446,19.4
8447,18.9
8448,18.3
8449,18.3
8450,17.8
8451,18.3
8452,17.8
8453,17.2
8454,16.7
8455,16.1
8456,15.6
8457,15.6
8458,16.1
8459,18.3
8460,19.4
8461,19.4
8462,19.4
8463,20.6
8464,20
8465,18.9
8466,18.3
8467,17.8
8468,16.7
8469,16.1
8470,15.6
8471,15.6
8472,15
8473,14.4
8474,13.3
8475,12.2
8476,13.3
8477,13.3
8478,11.7
8479,11.1
8480,12.2
8481,12.8
8482,13.3
8483,13.3
8484,13.9
8485,14.4
8486,15
8487,15
8488,14.4
8489,13.9
8490,12.8
8491,11.7
8492,11.1
8493,10.6
8494,10
8495,10
8496,10
8497,10
8498,10
8499,10.6
8500,10.6
8501,11.1
8502,11.7
8503,12.8
8504,15
8505,18.9
8506,20
8507,20
8508,21.7
8509,21.7
8510,21.1
8511,20.6
8512,20
8513,19.4
8514,18.3
8515,18.9
8516,17.8
8517,17.2
8518,18.9
8519,18.9
8520,17.8
8521,18.3
8522,17.8
8523,18.9
8524,18.3
8525,17.8
8526,17.8
8527,19.4
8528,22.2
8529,23.3
8530,24.4
8531,25
8532,25
8533,25
8534,23.9
8535,23.9
8536,22.8
8537,22.8
8538,22.8
8539,22.8
8540,22.8
8541,22.8
8542,22.2
8543,22.8
8544,22.8
8545,22.8
8546,22.2
8547,22.2
8548,22.8
8549,22.8
8550,22.8
8551,23.3
8552,23.9
8553,24.4
8554,25
8555,25
8556,25
8557,25.6
8558,25.6
8559,25
8560,24.4
8561,23.9
8562,23.3
8563,22.8
8564,22.8
8565,22.8
8566,22.8
8567,22.8
8568,22.2
8569,22.2
8570,22.2
8571,22.2
8572,21.7
8573,22.2
8574,21.7
8575,22.2
8576,23.9
8577,25.6
8578,26.7
8579,27.2
8580,26.7
8581,27.2
8582,27.2
8583,26.1
8584,25.6
8585,25.6
8586,24.4
8587,23.9
8588,23
8589,21.1
8590,20.6
8591,19.4
8592,18.3
8593,18.3
8594,17.8
8595,17.2
8596,17.2
8597,17.2
8598,17.2
8599,17.8
8600,18.9
8601,21.1
8602,23.9
8603,25.6
8604,26.7
8605,26.7
8606,26.1
8607,26.1
8608,25
8609,24.4
8610,23.9
8611,23.3
8612,23.3
8613,23.3
8614,23.3
8615,23.9
8616,23.9
8617,23.9
8618,23.9
8619,23.3
8620,22.8
8621,20.6
8622,18.9
8623,18.3
8624,18.3
8625,18.9
8626,20
8627,20
8628,19.4
8629,19.4
8630,19.4
8631,18.3
8632,17.2
8633,15
8634,13.9
8635,13.3
8636,12.8
8637,12.2
8638,11.7
8639,10.6
8640,10.6
8641,10
8642,10
8643,9.4
8644,9.4
8645,8.9
8646,8.9
8647,9.4
8648,11.1
8649,13.3
8650,15
8651,17.8
8652,19.4
8653,20
8654,20.6
8655,20
8656,20
8657,20
8658,18.3
8659,17.8
8660,17.2
8661,16.7
8662,16.7
8663,16.1
8664,15.6
8665,16.1
8666,15.6
8667,15.6
8668,16.1
8669,16.1
8670,18.9
8671,19.4
8672,20
8673,19.4
8674,21.7
8675,21.1
8676,20.6
8677,21.1
8678,20
8679,20
8680,19.4
8681,20
8682,20
8683,19.4
8684,20
8685,20
8686,20
8687,20
8688,19.4
8689,19.4
8690,20
8691,19.4
8692,20
8693,19.4
8694,19.4
8695,20
8696,20.6
8697,18.9
8698,21.1
8699,21.1
8700,21.7
8701,21.7
8702,21.7
8703,21.1
8704,21.1
8705,20.6
8706,19.4
8707,18.9
8708,20
8709,18.9
8710,18.9
8711,20
8712,20.6
8713,19.4
8714,19.4
8715,19.4
8716,18.9
8717,19.4
8718,19.4
8719,19.4
8720,20
8721,21.7
8722,22.2
8723,23.9
8724,25
8725,23.9
8726,22.8
8727,22.8
8728,20.6
8729,20.6
8730,20
8731,21.1
8732,21.1
8733,20.6
8734,20.6
8735,20.6
8736,21.1
8737,21.1
8738,20.6
8739,20.6
8740,21.1
8741,20.6
8742,20.6
8743,20.6
8744,22.8
8745,22.8
8746,20.6
8747,23.9
8748,23.3
8749,24.4
8750,22.8
8751,22.8
8752,21.1
8753,21.1
8754,20.6
8755,21
8756,21
8757,21.7
8758,22
8759,22
